filename|emotion|valence|arousal|dominance|text
data/iemocap/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M001.wav|xxx|3.0|3.0|2.0|You're not sorry you came?
data/iemocap/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M006.wav|exc|4.0|3.5|3.5|Uh! stay over here.  Like travel to school. because you are so close to me
data/iemocap/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M000.wav|exc|4.0|3.5|2.5|What time is it? They're supposed to run around midnight.
data/iemocap/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F003.wav|fru|1.0|4.5|4.0|this is my business.  This is how I make money is through my phone.  It needs to be working.  Can you please help me?
data/iemocap/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M040.wav|exc|3.0|3.5|2.5|It's single mindedness with no mind.  It is urgency that is just pure urge.
data/iemocap/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M021.wav|xxx|2.5|2.5|3.0|No. No. That's not my point. The point is there is no point in coming down here if we just leave. Don't you want to see it?
data/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F027.wav|xxx|4.5|3.5|3.0|Oh, Elliot.  Worms don't pop.
data/iemocap/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M009.wav|xxx|2.0|3.0|4.0|You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?
data/iemocap/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F019.wav|ang|1.5|4.0|3.5|What?
data/iemocap/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F028.wav|xxx|4.0|3.0|3.5|You know what? You know what?
data/iemocap/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M014.wav|exc|4.0|3.0|4.0|This is great, isn't it?  A six pack would be just the ticket right now.
data/iemocap/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M009.wav|neu|3.6667|2.3333|2.3333|Does that mean that you're going to get citizenship, too, in- in England or whatever?
data/iemocap/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F004.wav|hap|4.0|3.0|2.0|What are you gonna study?
data/iemocap/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F019.wav|hap|4.3333|4.0|3.3333|beating around the bush.
data/iemocap/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M021.wav|fru|2.5|3.5|4.5|Snap, snap, snap, like a little adder.
data/iemocap/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M048.wav|xxx|3.0|2.0|2.0|You still cold?  Do you want to go home?
data/iemocap/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F009.wav|xxx|2.5|2.5|2.5|What?
data/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M021.wav|exc|4.5|3.0|3.0|Let's be superficial and pity the poor philosophers, let's blow our trumpets and squeakers and enjoy the party as much as we can. Like quite idiotic, very small, school children. Let's savor the delight of the moment.
data/iemocap/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M038.wav|xxx|1.5|3.0|1.5|How long do we have?  When do you leave?
data/iemocap/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M046.wav|ang|2.6667|3.6667|4.0|Now, Annie's in the middle of all that.
data/iemocap/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F031.wav|neu|2.6667|2.3333|2.0|There's nothing wrong with it.
data/iemocap/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M004.wav|sad|2.0|2.5|3.0|They want to deploy me next week.
data/iemocap/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F003.wav|fru|1.5|5.0|4.0|I had my luggage transferred here from Paris to L.A. and now I'm here and I need to be working and I have all my stuff in there.
data/iemocap/Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F014.wav|exc|4.5|2.0|2.5|Everyday since.
data/iemocap/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M028.wav|xxx|1.5|3.5|3.5|So what?  I'm not fast with women.
data/iemocap/Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M001.wav|xxx|2.5|3.0|3.5|I mean, there's really nothing I can do for you in this line.  This is not the line for new I.D.  This is the line for registration.
data/iemocap/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M020.wav|neu|3.0|3.0|3.5|Wait a minute, I've got it.
data/iemocap/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M018.wav|fru|2.0|3.5|4.0|It's not just my business.
data/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M010.wav|fru|2.6667|3.0|2.6667|Well, what do you want me to do about it?
data/iemocap/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M002.wav|xxx|3.5|2.5|2.5|Mmhmm.
data/iemocap/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M034.wav|xxx|1.5|3.5|4.5|I've been a good son for too long, a good sucker.  I'm through with it.
data/iemocap/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F027.wav|fru|2.5|2.0|3.0|Interesting.  That's fantastic.
data/iemocap/Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M014.wav|exc|3.0|3.5|4.0|God.  Oh, you know what would be good right about now?  A six-pack.  A six-pack would be just the ticket.
data/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M005.wav|exc|3.5|3.5|1.5|Hello? Hello? What? Wrong number.
data/iemocap/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M037.wav|xxx|4.0|3.5|4.0|I know Annie.  I'm gonna make a fortune for you.
data/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F004.wav|xxx|2.5|2.0|2.5|It's bound to come sooner or later.
data/iemocap/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M023.wav|xxx|2.0|3.3333|3.3333|God. You have such a talent for ignoring things.
data/iemocap/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F009.wav|neu|2.5|3.0|3.5|this woman came up and, you know, it was hers. It was her person that was there.
data/iemocap/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F012.wav|neu|2.5|3.0|3.0|Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job?
data/iemocap/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F007.wav|ang|2.0|3.5|2.5|How's that supposed to make me feel?
data/iemocap/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M004.wav|ang|2.5|3.5|4.0|What are you talking about?  It says fill out that part.
data/iemocap/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M022.wav|exc|4.0|2.5|3.0|So I'm going to be--yeah. I'm going to make films; you're going to be in them.
data/iemocap/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M005.wav|ang|1.0|4.5|5.0|Listen, shut your smug mouth, okay?  I don't need that.
data/iemocap/Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F022.wav|ang|2.0|3.5|3.5|It's ridiculous.
data/iemocap/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M010.wav|fru|2.6667|2.3333|2.3333|Don't take this wrong but, are you having your period?
data/iemocap/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M011.wav|neu|2.5|3.0|2.5|Right, well, by checking in your bags, you agreed to, you know, at the will of the--
data/iemocap/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F027.wav|exc|4.0|3.0|3.0|I know. Oh man. Couldn't believe it.
data/iemocap/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F000.wav|sad|2.0|2.0|3.0|A good friend of mine passed away the other day.
data/iemocap/Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M027.wav|neu|3.0|3.0|3.5|Do you remember that awful scene in Venice?
data/iemocap/Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M009.wav|exc|3.5|4.0|4.0|things that ought to matter most dreadfully don't matter at all when one's happy, do they?
data/iemocap/Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_M008.wav|ang|2.0|3.5|3.5|three hours and
data/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F003.wav|hap|4.0|2.5|3.0|Now and always sweet.
data/iemocap/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M013.wav|fru|3.0|3.0|4.0|But what I'm telling you is that's what you're going to do.
data/iemocap/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F003.wav|neu|3.0|2.5|3.0|Yeah.  So, I can't -- I can't do anything-
data/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M028.wav|exc|4.0|3.0|3.0|Let's pity the poor philosophers, huh?  Let's enjoy the party for as long as we can, okay?  Let's blow trumpets and squeakers and sit like small idiotic school children. [LAUGHTER]
data/iemocap/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F010.wav|xxx|2.0|3.0|3.5|I don't see why you want any you've already had two glasses.
data/iemocap/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F018.wav|xxx|4.3333|4.3333|4.3333|I was waiting for you, Chris.  You sure can be ambiguous, you know.  And when you did finally write me,
data/iemocap/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M019.wav|fru|2.0|3.5|4.0|I understand, but you know what, you've been negative for three years.
data/iemocap/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F023.wav|fru|2.5|3.0|3.0|It's so frustrating.
data/iemocap/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M006.wav|fru|1.5|3.0|1.0|What am I going to do?
data/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F006.wav|ang|1.5|4.0|4.5|She is not his girl.  She knows she's not.
data/iemocap/Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_M006.wav|fru|2.0|3.5|3.5|No. I need another set of ID to prove this is actually you.
data/iemocap/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F021.wav|sad|2.0|2.0|3.0|No.
data/iemocap/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_F017.wav|ang|2.0|4.3333|4.0|It's those Goddamn newspapers, you know? I mean, it's like every day they come out with this new person that comes along. And the next one's going to be Larry.
data/iemocap/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M003.wav|xxx|2.5|3.0|2.5|Well--
data/iemocap/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M028.wav|fru|2.0|3.5|4.0|Two days I'll be in San Diego and how's it going to get to me in San Diego?  You going to make sure it gets to the San Diego airport?
data/iemocap/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F018.wav|ang|2.0|3.5|3.5|Well, what do you want me to do?  You're old enough to make- to know your own mind.
data/iemocap/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M031.wav|hap|4.0|3.0|4.0|She just graduated from high school and----she's planning to apply for colleges----and stuff.She's so great.  She has so much life and energy and stuff.
data/iemocap/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F012.wav|fru|2.0|3.6667|3.0|Look, it's pointless.  It's...we're not going to see the Grunions I mean, it's like waiting around to see Santa Claus, you know, it's...
data/iemocap/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M011.wav|exc|5.0|5.0|1.5|This will be like high school but even better.
data/iemocap/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F033.wav|ang|2.5|3.0|4.0|Not very funny dear.  In fact, maybe you better have some more brandy.
data/iemocap/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M041.wav|fru|2.6667|2.6667|2.3333|I know that.  Then just help me stay here.
data/iemocap/Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F004.wav|fru|2.0|3.6667|2.6667|I'm sorry.  It's just, it's it's just fish to me.
data/iemocap/Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M019.wav|neu|2.5|3.5|2.5|Well,
data/iemocap/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F043.wav|exc|4.5|3.0|3.5|I am very excited
data/iemocap/Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F023.wav|sad|1.5|3.5|2.0|I want you to be okay with it as much as you can be.  I mean it's not a great situation but we don't have an option here.
data/iemocap/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M010.wav|sad|2.0|2.0|3.0|You know a stupid case of drunk driving it's just...
data/iemocap/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F006.wav|xxx|3.0|2.0|1.5|I really want to say that. Well I, so, you know, at the center department they called me in and I talked to-
data/iemocap/Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F017.wav|fru|2.0|3.5|4.5|Does this happen often?  Do they--you just lose baggage and you just offer people money for it?
data/iemocap/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F013.wav|hap|4.5|3.0|2.5|So now I can stay here and now we can party. I know.
data/iemocap/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F014.wav|neu|3.0|2.6667|3.0|Chris, I've been ready a long, long, time.
data/iemocap/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F016.wav|sad|1.5|2.0|3.0|I can't imagine what his- what his parents are going through.
data/iemocap/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M010.wav|sad|2.0|2.0|2.5|Yeah, I don't know.  Sometimes I wish I didn't know him.  So I wouldn't--
data/iemocap/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F058.wav|hap|4.0|3.0|3.0|Yeah, totally.
data/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M021.wav|neu|3.0|3.5|3.5|Yea. Okay, sure, no. I see. Listen, you want to dance?
data/iemocap/Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M025.wav|exc|3.0|3.5|3.0|The one where you bought that little painted wooden snake and put it on my bed.
data/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M002.wav|fea|2.5|3.0|1.0|It must be them then.
data/iemocap/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F015.wav|hap|4.0|4.0|3.5|I'll never forgive you.  Why did you wait so long?  All this time I've been wondering if I was a fool for thinking of you!
data/iemocap/Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M004.wav|xxx|4.0|3.5|3.5|So how did he do it?
data/iemocap/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M011.wav|sad|1.5|3.0|2.0|And now I don't have that person anymore, you know.  And it's -- -- it's just, you.
data/iemocap/Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_M020.wav|fru|3.3333|3.3333|2.3333|What, you want me to blow in your ear?
data/iemocap/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M040.wav|sad|2.5|2.5|2.5|Maybe if you were with somebody else too.
data/iemocap/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M020.wav|ang|3.0|3.5|3.0|Yes, it is.
data/iemocap/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M010.wav|fru|3.0|3.3333|3.3333|We'll see them this time.
data/iemocap/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_M001.wav|hap|4.0|2.5|2.5|She's doing fine. She just took her first steps today actually. I videotaped it for you so you can watch it.
data/iemocap/Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F027.wav|hap|4.5|3.25|2.75|Of course, of course--you'll be able to be a part of it.  You can come help me pick my colors.
data/iemocap/Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F019.wav|sad|3.0|3.0|2.0|No, what is it?  Is your mother?
data/iemocap/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M013.wav|xxx|3.5|3.5|4.0|We're going to be in the middle of the wilderness. These kind of things happen
data/iemocap/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M017.wav|neu|3.0|2.5|3.5|I'm gonna ask her to marry me.
data/iemocap/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M035.wav|sad|2.5|2.5|4.5|Otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of that.  And I guess that included you.
data/iemocap/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F015.wav|neu|3.3333|2.6667|3.3333|I think maybe you can't get employed because you aren't willing to take responsibility for your own actions.
data/iemocap/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F006.wav|xxx|2.0|3.0|2.6667|Look, we just have different ideas of what this night is supposed to be like.
data/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F003.wav|xxx|2.0|3.5|4.0|Yea, sure everyone was sold the same story. I mean it keeps us all excited, keeps us coming back for more, keeps us thinking that life is going to start any second now if we can just get in on the action and find the right spot.
data/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F035.wav|xxx|2.0|3.0|3.5|I didn't say that.
data/iemocap/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F033.wav|xxx|3.5|2.0|2.0|No, I don't. I'm not like that.
data/iemocap/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M011.wav|ang|2.5|4.0|3.5|Eight.  And they're all gone.
data/iemocap/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_F014.wav|fru|2.0|3.0|4.0|I guess the money shouldn't matter to me, but--Somehow it does.  You know? It's not like I do it for the money, but
data/iemocap/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F003.wav|sad|2.0|3.0|2.5|I don't think so.
data/iemocap/Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M031.wav|exc|3.5|3.5|2.5|Somewhere out there, is a giant mass of silver fish all swimming in this direction.  They don't know why and we don't know why. They didn't get an invitation.  And it wasn't a vote- it wasn't a decision.  And nobody sent them a map or anything like that.
data/iemocap/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F007.wav|neu|2.5|2.5|2.5|Um, but, actually, our policy is a fifty dollar
data/iemocap/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M061.wav|hap|3.5|2.5|3.5|Oh, thanks.  I'll need it.
data/iemocap/Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F001.wav|xxx|3.0|2.5|2.5|What flashlight?
data/iemocap/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F016.wav|xxx|4.0|3.0|4.0|So you know like late dinner and champagne and what not.
data/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M004.wav|xxx|2.5|3.5|2.5|You must admit, he was in love with you, wasn't he?
data/iemocap/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M023.wav|neu|2.5|3.5|2.5|Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really
data/iemocap/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F008.wav|xxx|2.0|2.3333|2.6667|What do you mean dishonest?
data/iemocap/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M027.wav|xxx|3.5|3.0|3.0|Right.
